OBJECTID,F_Name,F_Type,Street,Town,OwnerTyp,P_Ground,B_Field,S_Field,F_Field,M_Field,B_Court,T_Court,V_Court,Track,SkatPark,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,RestRoom,W_Path,B_Path,SplashPark,PickBall,Shelter,CommGard,Stage,Dog,TabGame,Camping,Fitness,GrantFund,POINT_X,POINT_Y,DEMID,StateBond,LWCF,GlobalID,RIEJ,Justice40,x,y
299,Blackstone Bikeway,SP,New River,Lincoln,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,-71.46697109,41.96827039,Not Applicable,N,N,{F7666A6A-FA84-4AF0-A92F-4ACFC97248B6},N,N,337065.638016418,322455.522927672
300,John Santos Park,LP,Mineral Spring,Pawtucket,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.39860939,41.87416644,Not Applicable,N,N,{021D05F0-DC3B-4098-86A6-4B2F9D9B7DA1},Y,Y,355697.34222275,288178.092466921
301,Guiteras Field,LP,Washington,Bristol,MUN,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.27576572,41.67765189,Not Applicable2006-60-14,Y,N,{0A93121E-EC9E-48E2-B12D-4BB4BAE958A9},N,N,389340.872376502,216632.29822284
302,Salter Grove,LP,Narragansett,Warwick,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.38346168,41.75286131,"44-00149,958020,2018-40-12",Y,Y,{C78B7A12-F688-459B-848D-4BDD54690110},N,N,359882.803996168,243979.876729667
303,John Brown School,SC,Miantonomo,Warwick,SCH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.40443365,41.74388046,4400129,N,Y,{8E89CAD9-F0CE-4DEA-92A2-4C006DE18AF4},N,N,354163.877770003,240700.24844642
304,Obediah Brown Field,LP,Obediah Brown,Providence,MUN,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.46296995,41.83729856,Not Applicable,N,N,{13A1086F-15DF-4ECE-A223-4C1C81C3EC22},Y,N,338174.360208418,274729.247973584
305,Seapowet Marsh,FB,Seapowet,Tiverton,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.20941082,41.58218504,5062,?,N,{E4ABBDD4-B414-457C-8977-4C8AB0EC7864},N,N,407585.28765925,181899.510077
306,Howland Park,LP,Wapping,Middletown,MUN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.25585338,41.51374185,887023,Y,N,{AF7D7B0A-E7A1-4677-997D-4CD90BEA088F},N,N,394949.595739085,156920.669942923
307,Hazard Memorial Garden,LP,Kingstown,South Kingstown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.49417606,41.45068969,Not Applicable,N,N,{65BD6297-1D5D-4B22-9C6F-4CE808143FD5},N,N,329679.92444142,133851.4979055
308,Veterans' High School,SC,West Shore,Warwick,SCH,0,2,1,1,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.41106504,41.70613592,Not Applicable,N,N,{1E017582-C7E5-49FD-A10A-4D0DC0090130},N,N,352368.34691225,226944.456404254
309,O'Brien Field,LP,Follett,Pawtucket,MUN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.37190392,41.87714021,Not Applicable,N,N,{4D7FD2CF-64B2-42AB-9508-4D2E32D759A9},Y,Y,362969.032403752,289271.464624003
310,Bushee Playground,LP,Merrimac,North Smithfield,MUN,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.51863091,41.98285634,2016-40-10,Y,N,{639A84EC-75D8-45FA-BFCA-4D53E34FB388},N,N,323017.761256583,327769.594320506
311,Tiverton High School,SC,Brayton,Tiverton,SCH,0,1,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.16397956,41.63020928,Not Applicable,N,N,{495CF02D-DB9A-4633-811F-4DE1E179EFB4},N,N,419946.643513918,199443.993688755
312,Curtis Corner Middle School,SC,Curtis Corner,South Kingstown,SCH,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.52038456,41.46087262,20017010,Y,N,{2BE0C9B4-6CB4-4F93-B946-4DEF123A35D3},N,N,322495.921749085,137562.515745923
313,Ninigret Park,LP,Park,Charlestown,MUN,1,1,1,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.66593747,41.37002108,"4400353,897003,20034016,2013-70-5",Y,Y,{5455C713-168D-46D5-9A6E-4E32DF23827B},N,N,282536.42161575,104501.558574006
314,Teddy's Beach,LP,Point,Portsmouth,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.21983186,41.62541621,Not Applicable,N,N,{FC3D6085-2383-484E-8245-4E6C4195988C},N,N,404683.05921175,197642.913957588
315,Walker Farm,FB,Wampanoag,Barrington,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.32167619,41.75303517,"4400114,2020-70-01",Y,Y,{D79EB9C4-C3C7-4854-8DEA-4EC45111C27D},N,N,376741.906760834,244072.118671171
316,Loontjens Library Park,LP,Kingstown,Narragansett,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.46008589,41.43141941,Not Applicable,N,N,{8DC7DEF2-941C-4803-AD57-4F096671D947},N,N,339028.744654503,126832.356432006
317,Quonset Bike Path,LP,Newcomb,North Kingstown,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,-71.42212785,41.62019171,Not Applicable,N,N,{71A8D1BA-8312-4159-BEE0-4F15F183E2B1},N,Y,349375.775797669,195624.384858169
318,Dean Ave. Field,LP,Adams,Johnston,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.49775314,41.86827217,Not Applicable,N,N,{8A31248D-9513-4E3A-BBF2-4F50C65BA17E},N,N,328695.328969669,286013.904538088
319,Dyer Ave. Field,LP,Dyer,Cranston,MUN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.45874591,41.79584831,Not Applicable,N,N,{B08F940E-64D7-4028-9888-4F92B71B23C5},Y,Y,339332.703036085,259625.34379825
320,Wujcik Farm / Heritage Park,CA,Schoolhouse,Warren,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.25560813,41.73985693,4400046,N,Y,{47E39C64-FD56-4F5F-966B-4FD5C45C2E52},N,N,394783.308013916,239314.320772089
321,South Kingstown Village Green,LP,Kingstown,South Kingstown,MUN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.4943843,41.45002314,2006-60-01,Y,N,{9B84B91D-E71E-4595-B302-505ECDD302B0},N,N,329622.853033252,133608.617813833
322,Cabral Park,LP,Wickenden,Providence,MUN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.39238154,41.81949109,Not Applicable,N,N,{2C118490-79F7-4CCA-A79D-5093E7193224},Y,N,357418.479856584,268256.403963916
323,Westerly Town Beach,LP,Atlantic,Westerly,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.79045785,41.32518964,20017003,Y,N,{1F6529CB-ABC0-49C1-872E-5095D7D128B3},N,N,248303.036014419,88256.309568502
324,Belmont Park,LP,1st,Warwick,MUN,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.42223032,41.76161288,887059,Y,N,{C70DC536-ADE2-4679-9596-50B6038D240F},N,N,349301.236248583,247156.961582839
325,Birchwood School,SC,Patricia,North Providence,SCH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.450707,41.86898437,Not Applicable,N,N,{61903E7F-73A7-4D29-884D-50EC6F2058D9},N,N,341509.500847835,286277.277699001
326,Town Farm,LP,Dobson,South Kingstown,MUN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.49521566,41.42999465,4400167,N,Y,{AB113F8B-CAD7-4DAC-8C06-516F28BE2CF7},N,N,329395.342989583,126310.722632751
327,Newton Swamp,MA,Westerly-Bradford,Westerly,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.77534604,41.3815532,5120,?,N,{CA38F7A7-E86F-41F6-9270-51970792A042},N,N,252519.022333086,108779.968652338
328,Rhodes School,SC,Shaw,Cranston,SCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.39628841,41.77446202,Not Applicable,N,N,{1BAD47BC-CEC9-4634-A3D9-5198FCE35BC5},N,N,356373.323482335,251846.602794088
329,Longmeadow Fishing And Boating Access,FB,Dorr,Warwick,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.36492507,41.70452677,4400129,Y,Y,{E588241F-A6C3-405B-8619-524829386172},N,N,364968.474599086,226374.481494337
330,Stony Lane School,SC,Iron Horse,North Kingstown,SCH,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.48599283,41.593964,Not Applicable,N,N,{3071F187-C594-44AD-AFFB-530DA97ABA4B},N,N,331914.839919083,186058.084437005
331,Casino Street Field,AF,Casino,Burrillville,Municipal,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.64605599,41.95081651,Not Applicable,N,N,{CE1ED811-326F-4857-96C0-531212ED598A},N,N,288352.14817325,316127.309534252
332,Davisville Elementary School,SC,East,North Kingstown,SCH,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.46742524,41.61244004,Not Applicable,N,N,{5118EE41-61DF-40AB-B63E-5347C70D2DF4},N,Y,336991.257259667,192791.853777833
333,Sunset Farm,CA,Point Judith Rd,Narragansett,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,"1027,958014,987006",Y,N,{48E07F9F-A46E-4253-84EE-53A41C7F18D9},N,N,333354.073589168,117754.132462502
334,Veterans' Field,LP,Wood,Bristol,MUN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.27478669,41.68007664,"4400063, 2006-70-07",Y,Y,{208B51FB-5197-4E8B-8BD9-542D4C835D2E},N,N,389606.01915592,217516.550391339
335,Providence Avenue Playground & Athletic Area,LP,Sunset,East Providence,MUN,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.35701991,41.75990677,4400248,N,Y,{C059A3AE-85A2-4B50-86DC-549FED7974FB},N,N,367093.627501,246558.091061421
336,North Prudence Island,MA,Neck Farm,Portsmouth,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.34316306,41.65590721,5020,?,N,{1C7DDF5F-D9C3-41DE-8DCA-54A8D936F71C},N,N,370943.313699253,208668.047747172
337,Wanskuck Park,LP,Woodward,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.43247577,41.85990704,4400082,N,Y,{268836C5-A313-4345-ADA9-54AA1197D0E7},Y,Y,346477.828181501,282972.859439082
338,Rockville Management,MA,Canonchet,Hopkinton,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.75704728,41.50593813,6018,?,N,{61B06B69-1698-4C23-9281-54ECAC4D24A6},N,N,257675.41228275,154087.392801084
339,Town Recreation Center aka The Camp,LP,Clarke Rd,Narragansett,MUN,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.4766885,41.39966844,20037024,Y,N,{9B88648E-B8AB-4706-91DC-55A720AA7D64},N,N,334479.02245475,115261.481279835
340,Boston Road Field,AF,Boston,Coventry,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.55049237,41.70503235,Not Applicable,N,N,{506ED7DE-5B12-4151-AA9A-55E46877CB72},N,N,314295.4043575,226533.82500767
341,Merrill S. Whipple Conservation,MA,Sandy Bottom,Coventry,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.55630418,41.68816757,1049,N,N,{E5FEAD1A-2481-400F-A5FA-5602C73C464A},N,N,312704.360623583,220389.431456588
342,Hodgson Rotary Park,LP,Roosevelt,Pawtucket,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.38302422,41.87717767,Not Applicable,N,N,{EC1ACD80-B5B4-4B4B-9034-562AA1E16224},Y,Y,359940.511229835,289280.792361252
343,Rubery Field,LP,Lyman,Warwick,MUN,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.42909666,41.75034663,4400127,N,Y,{104A1945-A432-4C45-9E59-562AD84C2FCE},N,N,347431.275421586,243049.97799892
344,Washington Secondary Bikepath,LP,West Natick,Warwick,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,-71.48472408,41.72894193,Not Applicable,N,N,{9A475596-0F75-45BC-BB39-562D18395F60},N,N,332253.175200418,235242.627471916
345,Martello Street Playground,LP,Martello,East Providence,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.35957983,41.81955233,Not Applicable,N,N,{F20591EF-48BC-4E78-9B4C-563960860DCD},Y,Y,366359.688680168,268291.627974838
346,Union Pond Fishing Access,FB,Reservoir,Burrillville,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.70395425,41.95180725,9039,?,N,{67546C54-1A83-47F3-A73B-564D87F600F1},N,N,272603.106836751,316520.501005083
347,Paradise Valley Park,LP,Prospect,Middletown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.26956169,41.50075928,"887025,907015",Y,N,{23A7A34B-A20B-4EEE-91B3-564E6F6C7D72},N,N,391207.805978585,152179.778834172
348,George Washington Management Area,MA,Richardson,Burrillville,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.7685075,41.94266103,6077,?,N,{3973C47C-E18F-42E8-AED8-5676C50B1DED},N,N,255032.689877916,313235.949831419
349,Black Hut Management Area,MA,Glen Meadow,Burrillville,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.64867624,41.98720971,5206,?,N,{833C9669-CCC3-4F55-B808-56A20832CD85},N,N,287662.38183625,329390.539569423
350,Barberville Fishing And Boating Access,FB,Arcadia,Hopkinton,NGO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.69631572,41.54090109,Not Applicable,N,N,{4803A52D-8ACF-4E18-B6FD-56D99801DD33},N,N,274339.365831416,166783.602316752
351,Mendes Field,LP,Louise Ann,Smithfield,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.50958565,41.88407273,Not Applicable,N,N,{4FEEAC78-7BB3-4D54-B005-56E331805E21},N,N,325473.059823669,291771.809032753
352,Colonial Acres Recreation Area,LP,Monroe,Coventry,MUN,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.57723701,41.67241752,Not Applicable,N,N,{2B2BB527-FB17-4B29-BCE6-56FD77B2D08F},N,N,306981.602384083,214654.696535006
353,Viscolosi Park,LP,Chalkstone,Providence,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.46358075,41.83347222,Not Applicable,N,N,{00EC969C-672F-4615-88F2-5751187F5595},Y,N,338008.502600502,273334.856077336
354,Prince's Pond,LP,Priscilla,Barrington,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.31790777,41.74388876,Not Applicable,N,N,{835EC5FE-9899-4202-8351-576A316603BB},N,N,377777.234414585,240741.367130585
355,Wood River Fishing Access @ Chariho Little League,FB,Nooseneck Hill,Hopkinton,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.70646264,41.51210311,Not Applicable,N,N,{EB3B949E-860E-4632-A359-576E77E03AE8},N,N,271536.443615749,156296.647240832
356,Holliman School,SC,Black,Warwick,SCH,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.41301743,41.74768183,4400146,N,Y,{B9047502-0FDC-4B26-856B-5772755B3D7C},N,N,351819.921499919,242082.964184918
357,Annawanscutt Fishing & Boating Access,FB,Viking,Bristol,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.24241219,41.68758193,"908010,20014023",Y,N,{6A2BA9AB-EE1F-42F6-9B11-57815BB164C6},N,N,398441.760014586,220276.189229004
358,Tollgate  School Complex,SC,Toll Gate,Warwick,SCH,0,2,2,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.48662127,41.70531288,"4400129,887060,897011",Y,Y,{33BDEFB1-0052-4D75-952B-57B471A5A52F},N,N,331736.640472334,226632.289049588
359,Whittaker Field,LP,Monroe,Warwick,MUN,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.39993,41.75056228,4400127,N,Y,{3C464262-FC15-4671-8068-580FEA95129F},N,N,355390.11645925,243136.465686835
360,Jamestown Library Playground,LP,Douglas,Jamestown,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.37425685,41.49804935,"2016-40-07
",Y,N,{B1AA29C8-BBC3-4E09-AD3F-581B34F6ADD0},N,N,362529.857101001,151133.270100422
361,Oakland Beach School,SC,Gordon,Warwick,SCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.40063811,41.69863287,Not Applicable,N,N,{AB27BE53-B7D5-4096-9C7C-584615CA5CA0},N,N,355218.730975252,224213.520265087
362,Woody Hill Area,MA,Woody Hillension,Westerly,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.74580578,41.37737746,5121,?,N,{84EE1E3F-AD73-4D90-AB3A-58CC7CB14564},N,N,260621.565183084,107234.073778249
363,South Prudence Island,MA,Bunker,Portsmouth,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.32357555,41.58792314,5023,?,N,{AEB4BAB6-D081-4AA8-92EA-597159C7997B},N,N,376346.803220335,183905.899436921
364,Haines Park Boat Ramp,FB,Beach Point,East Providence,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.35272985,41.75379483,7089,?,N,{DEF0E1AB-0FEA-4C82-9393-59C90336D82E},N,N,368267.928958166,244332.904238835
365,Ninth St. Park,LP,9th,Providence,MUN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.3998226,41.85448043,Not Applicable,N,N,{90F260B0-CED2-4FDC-BD30-59CA7F8C201D},N,N,355375.290701501,281004.079912089
366,East Greenwich Town Boat Launch,LP,Crompton,East Greenwich,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.44894529,41.65670916,"4400030,2006-60-23,2016-40-04",Y,Y,{094D1415-1BD6-4808-A947-59D9A80BE440},N,N,342035.254389502,208925.410749502
367,Washington Secondary Bikepath,LP,Pinehaven,Coventry,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,-71.61897791,41.70414343,7040,?,N,{8226C133-A6C6-499D-8E18-59EE3E6F705A},N,N,295593.641892333,226228.310198754
368,Springfield School Grounds,LP,Springfield,Providence,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.46428651,41.81609525,Not Applicable,N,N,{CE5640B7-FBC3-4951-A20C-5A0058F295E8},Y,Y,337818.797271252,267002.618085667
369,Greene Historic Cemetary,LP,Tollgate Road,Warwick,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.46553451,41.70034945,2013-70-30,Y,N,{F1E142BA-73F8-45D6-8F70-5A6461B96F4F},N,N,337495.491159335,224825.255590171
370,State Pier # 4,FB,Succotash,Narragansett,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.5149968,41.37882818,Not Applicable,N,N,{06DD4A40-8C80-483E-8FA9-5A8C66A0C1A2},N,N,323967.531338669,107667.375077002
371,Rice Memorial Field,LP,Knotty Oak,Coventry,MUN,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.55582822,41.69451121,"2006-70-01,987017",Y,N,{902AAA01-4985-4FB2-8F4D-5AB4E47AADEE},N,N,312835.86298525,222700.91141367
372,Curtis Elementary School,SC,Benefit,Pawtucket,SCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.34726642,41.89279514,Not Applicable,N,N,{745BF90F-1BE7-4011-88EA-5B30CE1BF1DB},N,N,369668.662049085,294987.152011506
373,Evans Memorial Park,LP,Smith,North Providence,MUN,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.46439147,41.85091398,4400137,N,Y,{AC6E214A-5FFC-4D3E-9A20-5D2BB3CAEF6C},N,N,337784.926604085,279690.553667754
374,Wood River @ Route 165,FB,Ten Rod,Exeter,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.72106577,41.57295831,6115,?,N,{C43995EC-092D-4DC3-B459-5E140459D4F8},N,N,267593.612262584,178481.066454589
375,Meadow Brook Pond,FB,Church,Richmond,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.69017184,41.43840127,5229,?,N,{3E320277-BBE1-4D7F-B111-5E55D7F0AB05},N,N,275939.207776085,129431.119279087
376,DePasquale Plaza,LP,De Pasquale,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.42690193,41.82384759,Not Applicable,N,N,{747D3DE3-E9C8-4126-9ACE-5E65E180F0A1},Y,Y,348007.396972749,269834.015310004
377,McKinnon / Alves Soccer Complex,LP,Monticello,Pawtucket,MUN,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.36288407,41.86877296,"4400382,20015002,20037013",Y,Y,{72507B0D-1FAA-4B73-BBA5-5E7594B94680},Y,N,365430.371313084,286226.210872002
378,Mowry Pond,FB,Killingly,Glocester,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.79138305,41.89685848,Not Applicable,N,N,{7CABE1D6-7342-4DD1-B9F0-5E7B90FA75BB},N,N,248752.412412252,296565.546820588
379,Aqueduct Field,LP,Aqueduct,Cranston,MUN,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.44475406,41.77069353,Not Applicable,N,N,{CAA11E95-B1EB-47F6-944B-5E843C25F155},N,N,343153.958516918,250461.161995418
380,Buck Hill Management Area,MA,Benson Mountain,Burrillville,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.78728439,41.99706347,5115,?,N,{747D0C4A-E839-4B2A-B82B-5EC39CE5B330},N,N,249990.6865105,333077.263167083
381,Beaver River Fishing Access,FB,Kingstown,Richmond,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.62826816,41.4923402,Not Applicable,N,N,{CB73BA60-95C2-4CED-B29C-5EE7F7C114A3},N,N,292942.012681168,149053.991122499
