OBJECTID,Land Use Type,Acres,Shape__Area,Shape__Length
20309,Water Bodies,0.55858009,24331.7501411438,607.210706892302
20310,Water Bodies,0.16519531,7195.90837860107,335.714659844076
20311,Water Bodies,9.19896301,400706.848617554,5220.22522128103
20312,Water Bodies,5.43336645,236677.454299927,4459.7440053767
20313,Water Bodies,1.26727827,55202.6442985535,1487.3003307662
20314,Water Bodies,0.48414382,21089.3059692383,870.211659012511
20315,Water Bodies,1.29504204,56412.034362793,851.295045661327
20316,Water Bodies,0.20457851,8911.44034194946,394.194301058092
20317,Water Bodies,11.73868347,511337.077640533,6447.41049769128
20318,Water Bodies,1.22499543,53360.8039207458,1057.53906300624
20319,Water Bodies,4.45351548,193995.144245148,2805.65083460975
20320,Water Bodies,0.07946438,3461.46868133545,251.868139830075
20321,Water Bodies,5.43560472,236774.953552246,3267.14073242358
20322,Water Bodies,1.54573576,67332.253162384,1043.76853469572
20323,Water Bodies,0.27601307,12023.1303215027,514.261389394368
20324,Water Bodies,3.62242611,157792.889221191,2074.23943468928
20325,Water Bodies,1.93011633,84075.8716964722,2056.91063291466
20326,Water Bodies,16.60939161,723505.13470459,9038.06570315304
20327,Water Bodies,2.97537483,129607.334197998,1480.54531246069
20328,Water Bodies,0.71142596,30989.7164306641,1281.58054888251
20329,Water Bodies,1.0508767,45776.19165802,1152.39110186378
20330,Water Bodies,6.03601225,262928.707038879,6577.06186395483
20331,Water Bodies,107.72662538,4692572.03453445,9798.89030685792
20332,Water Bodies,10.54186669,459203.735847473,3207.94708732702
20333,Water Bodies,0.15381066,6699.99286270142,340.720244675511
20334,Water Bodies,5.5720412,242718.126689911,3560.28414270361
20335,Water Bodies,3.49664376,152313.810108185,5429.58690936651
20336,Water Bodies,1.82857337,79652.660320282,2038.79294406001
20337,Water Bodies,0.52417201,22832.9341316223,646.67343849962
20338,Water Bodies,4.13325893,180044.767929077,2431.26419382876
20339,Water Bodies,1.47922654,64435.1115913391,1162.94853002398
20340,Water Bodies,0.32297214,14068.6673088074,456.844793760601
20341,Water Bodies,1.10096794,47958.1660003662,1500.95982892902
20342,Water Bodies,1.20553544,52513.1264190674,1864.89206611418
20343,Water Bodies,0.31247397,13611.3669548035,533.037493178069
20344,Water Bodies,3.14502541,136997.313899994,2751.27078691945
20345,Water Bodies,5.97221151,260149.546627045,2756.16899881985
20346,Water Bodies,0.08194621,3569.57733535767,259.429959989077
20347,Water Bodies,1.84248174,80258.5086288452,2206.32547668103
20348,Water Bodies,0.02932556,1277.42149734497,131.830778396286
20349,Water Bodies,0.17130065,7461.85678482056,353.756079061663
20350,Water Bodies,0.527903,22995.4558944702,548.43043924076
20351,Water Bodies,8.83470881,384839.934860229,5555.63975441966
20352,Water Bodies,1.53823234,67005.4043579102,2492.35261838971
20353,Water Bodies,0.35856748,15619.2005805969,507.127493097776
20354,Water Bodies,0.76914999,33504.1754837036,762.483104787321
20355,Water Bodies,1.57867607,68767.1330451965,1327.49975425682
20356,Water Bodies,2.87591142,125274.707878113,1685.86434742927
20357,Water Bodies,2.3544447,102559.616390228,1745.79024363715
20358,Water Bodies,0.25986866,11319.8794555664,428.509761909993
20359,Water Bodies,0.70155642,30559.7994918823,796.926911915787
20360,Water Bodies,0.67118492,29236.8169898987,1024.50869174102
20361,Water Bodies,3.46530654,150948.760406494,4144.99526941494
20362,Water Bodies,1.15218411,50189.1426773071,1239.16813548168
20363,Water Bodies,0.9497384,41370.6068344116,1540.66584066139
20364,Water Bodies,0.88785963,38675.1675643921,1772.25991984205
20365,Water Bodies,37.19753564,1620324.73310089,9689.77425397297
20366,Water Bodies,1.27060795,55347.6854667664,1474.9935731622
20367,Water Bodies,8.55026059,372449.370033264,5317.16107888376
20368,Water Bodies,0.69261418,30170.275302887,733.385519559514
20369,Water Bodies,0.07982896,3477.34978103638,215.766499054073
20370,Water Bodies,1.3120772,57154.0860176086,1091.48866684506
20371,Water Bodies,2.57862788,112325.036441803,1823.66488288092
20372,Water Bodies,19.79316181,862190.171424866,10224.0270769252
20373,Water Bodies,0.52434045,22840.2715034485,845.019493932916
20374,Water Bodies,0.81657714,35570.1020202637,1341.81789147668
20375,Water Bodies,1.06153364,46240.4078521729,1070.96617045889
20376,Water Bodies,0.65008689,28317.7864570618,1020.6725258926
20377,Water Bodies,3.17804657,138435.715740204,2317.02004279613
20378,Water Bodies,0.09470782,4125.47305297852,238.666696076449
20379,Water Bodies,4.33143442,188677.292823792,2923.39981479148
20380,Water Bodies,0.1327232,5781.42324447632,352.631858686423
20381,Water Bodies,0.51205134,22304.9575004578,815.975534719023
20382,Water Bodies,2.79385018,121700.119983673,1680.30813558504
20383,Water Bodies,0.72272902,31482.0778846741,1322.10491587362
20384,Water Bodies,2.55097472,111120.464336395,2087.42533068719
20385,Water Bodies,4.83715174,210706.340385437,3237.93122523325
20386,Water Bodies,2.16026317,94101.06873703,1167.08764003818
20387,Water Bodies,0.11255951,4903.09283065796,391.257392154465
20388,Water Bodies,3.55500482,154856.017848969,1908.53946818405
20389,Water Bodies,1.22645821,53424.5224151611,1330.15657379983
20390,Water Bodies,9.20866079,401129.283912659,5163.49010018848
20391,Water Bodies,1.00192659,43643.9247283936,1294.0830252174
20392,Water Bodies,0.08834272,3848.20908737183,256.034769180354
20393,Water Bodies,0.55044647,23977.4495239258,862.137317397234
20394,Water Bodies,0.10891191,4744.20311737061,276.921542968193
20395,Water Bodies,0.56231051,24494.2472305298,739.59882779335
20396,Water Bodies,1.58035782,68840.3902282715,2964.90333250373
20397,Water Bodies,2.87583111,125271.209606171,3593.4560879636
20398,Water Bodies,0.76507001,33326.4514694214,702.706443754975
20399,Water Bodies,0.1796618,7826.06867599487,349.149803915525
20400,Water Bodies,2.22258694,96815.8922729492,1621.24402007402
20401,Water Bodies,0.5425841,23634.9647064209,620.398765813716
20402,Water Bodies,13.71520049,597434.16305542,7593.20062914976
20403,Water Bodies,6.14463807,267660.44764328,3072.37805951547
20404,Water Bodies,0.19218059,8371.38732910156,345.780652879636
20405,Water Bodies,51.24212414,2232107.03866959,8252.76592215591
20406,Water Bodies,1.17479726,51174.1716003418,1368.36686915131
20407,Water Bodies,0.32070733,13970.0120201111,595.504091809553
20408,Water Bodies,0.72182303,31442.6130065918,661.326274304838
20409,Water Bodies,2.58770212,112720.309955597,2173.64468830128
20410,Water Bodies,4.91325308,214021.31483078,3339.35400972848
20411,Water Bodies,0.12863162,5603.19386291504,297.455968825579
20412,Water Bodies,0.19099105,8319.57069015503,356.161677688502
20413,Water Bodies,2.64471522,115203.800983429,1913.22458053264
20414,Water Bodies,3.51651914,153179.581653595,2235.80857873569
20415,Water Bodies,0.56951483,24808.0672836304,851.177944670548
20416,Water Bodies,5.39833805,235151.617229462,4399.32082301264
20417,Water Bodies,0.71215198,31021.3419189453,1599.82575412152
20418,Water Bodies,11.26626163,490758.381374359,3918.02745071821
20419,Water Bodies,7.77685069,338759.632862091,5256.54041766209
20420,Water Bodies,0.32734792,14259.2765045166,447.808442771695
20421,Water Bodies,0.10644436,4636.71683120728,270.823675117027
20422,Water Bodies,3.44858706,150220.460113525,3142.47120561431
20423,Water Bodies,4.70255781,204843.428596497,3537.06016377726
20424,Water Bodies,0.60607557,26400.6534805298,1308.55560893012
20425,Water Bodies,0.43552691,18971.5535507202,639.303068964549
20426,Water Bodies,0.52806945,23002.7067680359,1273.91717311087
20427,Water Bodies,3.30429894,143935.269317627,2774.26758031539
20428,Water Bodies,1.43922874,62692.8071174622,2596.92463941697
20429,Water Bodies,1.69207523,73706.8007240295,1710.81752423031
20430,Water Bodies,0.92147674,40139.529132843,945.181564726406
20431,Water Bodies,13.78859286,600631.135158539,13305.5469307935
20432,Water Bodies,0.1710087,7449.13939285278,345.362588946235
20433,Water Bodies,0.04948743,2155.67258071899,171.780078923707
20434,Water Bodies,0.76190079,33188.4001731873,1062.72464955002
20435,Water Bodies,0.12008191,5230.76849746704,270.505936132382
20436,Water Bodies,0.0798016,3476.15818023682,220.567149826084
20437,Water Bodies,30.49639758,1328423.14467621,14987.3011473653
20438,Water Bodies,1.01780059,44335.3960800171,932.025641722111
20439,Water Bodies,2.50465921,109102.960636139,2835.31017615961
20440,Water Bodies,1.22444258,53336.7217025757,1234.87166472361
20441,Water Bodies,0.16522068,7197.01340484619,319.849426215109
20442,Water Bodies,0.94875517,41327.7776489258,841.778227436939
20443,Water Bodies,0.69884094,30441.5131378174,722.243234006096
20444,Water Bodies,0.62724916,27322.9747962952,778.015447556907
20445,Water Bodies,7.61647246,331773.556987762,5748.32525889833
20446,Water Bodies,0.10904622,4750.05361938477,267.714171238514
20447,Water Bodies,6.74064954,293622.708824158,5964.0581617477
20448,Water Bodies,7.2497014,315797.009059906,3610.13865803335
20449,Water Bodies,5.49233967,239246.328056335,6082.98356467401
20450,Water Bodies,0.2382969,10380.2135353088,379.913539469771
20451,Water Bodies,3.07656571,134015.209377289,1853.14991009262
20452,Water Bodies,0.53090285,23126.1296615601,771.611637649232
20453,Water Bodies,0.08229349,3584.70462417603,237.829612545124
20454,Water Bodies,0.57648256,25111.5818252563,687.408139344324
20455,Water Bodies,5.96125056,259672.08769989,4451.97586992257
20456,Water Bodies,1.44779923,63066.1379508972,1813.23018632453
20457,Water Bodies,0.821958,35804.492565155,1227.8916955474
20458,Water Bodies,3.22130964,140320.254989624,1851.81186139481
20459,Water Bodies,0.11553633,5032.76287841797,260.782853516142
20460,Water Bodies,3.50957941,152877.286689758,2281.46800822813
20461,Water Bodies,3.68874484,160681.733596802,2144.36633789768
20462,Water Bodies,0.2276935,9918.32969284058,411.493680633622
20463,Water Bodies,96.38559883,4198556.89345932,15491.483882244
20464,Water Bodies,2.23427024,97324.8166046143,1646.78754743661
20465,Water Bodies,0.11925165,5194.60234069824,265.000430949228
20466,Water Bodies,0.2138262,9314.2698135376,386.691669636381
20467,Water Bodies,1.73030202,75371.9598846436,2355.28702500884
20468,Water Bodies,2.13951312,93197.1964912415,1287.74400655543
20469,Water Bodies,0.58161164,25335.0046577454,699.687734778796
20470,Water Bodies,3.74998611,163349.40304184,2398.22569113277
20471,Water Bodies,0.03083024,1342.96550750732,135.434325465692
20472,Water Bodies,0.04520611,1969.17850875854,165.748555833616
20473,Water Bodies,8.0017683,348557.04447937,7222.39230874977
20474,Water Bodies,40.63931798,1770248.77910233,8097.37305931956
20475,Water Bodies,0.59147512,25764.6576652527,663.114585052536
20476,Water Bodies,5.3270394,232045.848098755,2205.75383381152
20477,Water Bodies,0.3141251,13683.2900466919,539.108120223792
20478,Water Bodies,0.16232712,7070.97006607056,306.068803854376
20479,Water Bodies,258.19450942,11246953.3884392,27756.2949777703
20480,Water Bodies,1.66967123,72730.8824424744,1350.23027969606
20481,Water Bodies,0.11576264,5042.62089920044,274.435705786827
20482,Water Bodies,0.38635311,16829.542514801,491.337011068496
20483,Water Bodies,1.0980393,47830.5943069458,1401.70902178213
20484,Water Bodies,1.23133803,53637.0874137878,1235.61059704034
20485,Water Bodies,0.14850152,6468.72658538818,305.033960178344
20486,Water Bodies,2.16031405,94103.284866333,1189.56088284535
20487,Water Bodies,2.41437148,105170.026996613,1710.06750247231
20488,Water Bodies,0.14999598,6533.82527923584,294.671726409183
20489,Water Bodies,5.42842562,236462.231826782,5196.71910084233
20490,Water Bodies,2.53056229,110231.299087524,2812.03905801202
20491,Water Bodies,8.62247926,375595.215465546,4467.82023924973
20492,Water Bodies,2.33656183,101780.638492584,2730.79333325606
20493,Water Bodies,0.68770916,29956.6126899719,822.010690172786
20494,Water Bodies,0.54360194,23679.3017997742,760.763620939796
20495,Water Bodies,0.6262905,27281.2156028748,706.505330125039
20496,Water Bodies,1.31766223,57397.3696479797,1522.52631078059
20497,Water Bodies,2.37473882,103443.628364563,1362.8488709526
20498,Water Bodies,0.64727871,28195.4621315002,854.623361815219
20499,Water Bodies,7.30892421,318376.754753113,4827.14543645644
20500,Water Bodies,4.99086192,217401.956134796,2630.10136769519
20501,Water Bodies,1.0415387,45369.4283027649,1308.91635856865
20502,Water Bodies,27.69175338,1206252.83736038,12669.5021636353
20503,Water Bodies,8.63890138,376310.562847137,5319.6443596914
20504,Water Bodies,1.97022968,85823.2091369629,2673.43002682588
20505,Water Bodies,0.68703375,29927.1918678284,641.142117494668
20506,Water Bodies,1.18514807,51625.0527992249,1153.20830443964
20507,Water Bodies,2.41627916,105253.125793457,1668.75315583917
20508,Water Bodies,2.98184215,129889.050727844,1903.86744012632
20509,Water Bodies,0.22459809,9783.49368286133,418.95642109521
20510,Water Bodies,0.14795854,6445.07433319092,332.3473030836
20511,Water Bodies,2.86998076,125016.368503571,2088.41117119187
20512,Water Bodies,1.25937261,54858.2739524841,1488.44041282853
20513,Water Bodies,9.85507311,429287.006282806,5030.49809892586
20514,Water Bodies,2.94106531,128112.811607361,1893.41812751553
20515,Water Bodies,1.44594062,62985.176940918,1301.51041341924
20516,Water Bodies,21.89690656,953829.29712677,9270.64851811481
20517,Water Bodies,2.01740304,87878.0808944702,1782.78841724755
20518,Water Bodies,0.22577855,9834.91444015503,371.622638165985
20519,Water Bodies,0.17514784,7629.44050598145,367.340684260192
20520,Water Bodies,1.63393815,71174.3496589661,1140.20787915191
20521,Water Bodies,0.79737365,34733.5980606079,1472.94526536072
20522,Water Bodies,0.23217463,10113.5274429321,406.745051060164
20523,Water Bodies,6.99391645,304655.016036987,3639.1822470228
20524,Water Bodies,21.61746663,941656.893268585,8925.23677180154
20525,Water Bodies,2.25570489,98258.5101699829,1703.42831189744
20526,Water Bodies,5.23684146,228116.825695038,3054.54368714801
20527,Water Bodies,1.4727436,64152.714641571,1136.28376417285
20528,Water Bodies,0.22333232,9728.35642242432,558.376002460592
20529,Water Bodies,4.44533591,193638.842063904,2912.5376303546
20530,Water Bodies,1.08587144,47300.5622673035,1507.20263291747
20531,Water Bodies,0.10974795,4780.62133789063,307.93364953841
20532,Water Bodies,4.0638373,177020.761859894,5621.02169172143
20533,Water Bodies,13.56379048,590838.743038177,6748.00191495957
20534,Water Bodies,0.79942683,34823.0346679688,1093.15109184432
20535,Water Bodies,7.28889062,317504.091411591,4011.72260320532
20536,Water Bodies,1.32374155,57662.1849365234,879.113709922673
20537,Water Bodies,0.2606159,11352.4294395447,428.747286527942
20538,Water Bodies,2.17116459,94575.9343681335,2007.53776971085
20539,Water Bodies,0.47389287,20642.7745399475,674.977642772861
20540,Water Bodies,1.33268925,58051.9469718933,1206.55737220123
20541,Water Bodies,3.07606771,133993.516403198,2414.65669499185
20542,Water Bodies,0.17902543,7798.34836196899,365.529855005366
20543,Water Bodies,2.69851392,117547.272571564,1845.57083839343
20544,Water Bodies,0.63163629,27514.078578949,867.410835287988
20545,Water Bodies,2.57234095,112051.177352905,1856.6289480381
20546,Water Bodies,3.2531322,141706.446048737,3057.05452542112
20547,Water Bodies,0.71886073,31313.5749397278,1284.76802930109
20548,Water Bodies,8.51494295,370910.933624268,5647.78881070555
20549,Water Bodies,2.42974503,105839.6991539,3788.86981758741
20550,Water Bodies,0.08237598,3588.29803466797,230.782290745173
20551,Water Bodies,0.10238021,4459.68221282959,249.453005936781
20552,Water Bodies,0.12649302,5510.03647613525,284.672862989542
20553,Water Bodies,18.86608869,821806.864208221,8951.40907308742
20554,Water Bodies,0.21048434,9168.6983795166,396.025076811235
20555,Water Bodies,14.22258694,619535.918197632,10348.1053928025
20556,Water Bodies,0.40850557,17794.5036430359,569.405660353646
20557,Water Bodies,2.02070462,88021.8978843689,1817.17856096868
20558,Water Bodies,0.31720842,13817.5998039246,501.067091196565
20559,Water Bodies,1.33567975,58182.2131843567,1606.80289086387
20560,Water Bodies,0.85801496,37375.1335601807,918.847072289499
20561,Water Bodies,0.69029523,30069.2621192932,1825.34405062833
20562,Water Bodies,1.84601531,80412.4310684204,1313.3786835446
20563,Water Bodies,1.87778184,81796.1813583374,1958.46920412809
20564,Water Bodies,0.87722552,38211.9456253052,1215.84799404974
20565,Water Bodies,0.57680529,25125.6400146484,780.944379620578
20566,Water Bodies,8.39068899,365498.430747986,6258.75136185843
20567,Water Bodies,0.22333907,9728.6505355835,436.411306214889
20568,Water Bodies,1.65230248,71974.2999153137,972.135588347746
20569,Water Bodies,1.01957107,44412.5180625916,1306.0184349481
20570,Water Bodies,1.48145493,64532.1800498962,2040.96736391933
20571,Water Bodies,0.86731359,37780.1822547913,907.170565422213
20572,Water Bodies,0.99251834,43234.1013259888,1208.48910211422
20573,Water Bodies,2.0777857,90508.3497505188,1869.32811557339
20574,Water Bodies,1.07066575,46638.2027816772,1205.48549921776
20575,Water Bodies,0.16456588,7168.49020767212,457.457985479844
20576,Water Bodies,0.93867204,40888.5561904907,1298.36677286619
20577,Water Bodies,0.55142982,24020.2841262817,805.096180906501
20578,Water Bodies,15.09890462,657708.318019867,9798.28279349107
20579,Water Bodies,3.31401771,144358.618896484,1909.04178518889
20580,Water Bodies,1.54815453,67437.6148948669,936.767444420452
20581,Water Bodies,1.5094919,65753.4706687927,3061.47225021857
20582,Water Bodies,5.22710429,227692.674282074,2483.72307558371
20583,Water Bodies,0.900549,39227.9164123535,734.78013890532
20584,Water Bodies,1.74797793,76141.9227676392,1097.98725149539
20585,Water Bodies,3.27426466,142626.976062775,2125.65980348296
20586,Water Bodies,3.85520322,167932.660640717,3310.57572548545
20587,Water Bodies,1.58655938,69110.5300674438,2192.09808815426
20588,Water Bodies,1.42618516,62124.6287765503,1113.30217819996
20589,Water Bodies,1.42255612,61966.5479393005,1263.23978024269
20590,Water Bodies,3.56433311,155262.358257294,2638.96420524191
20591,Water Bodies,1.86816672,81377.3467140198,1965.88802400586
20592,Water Bodies,0.07768398,3383.91442489624,212.026603755209
20593,Water Bodies,2.65646034,115715.41853714,1444.36473142335
20594,Water Bodies,0.1099122,4787.77582931519,391.74841747988
20595,Water Bodies,0.3842569,16738.2314224243,578.87434336514
20596,Water Bodies,0.9152079,39866.4582519531,1640.25635408837
20597,Water Bodies,2.34733136,102249.759494781,1867.27130956225
20598,Water Bodies,0.59817982,26056.7142715454,743.041895219817
20599,Water Bodies,8.2630574,359938.798301697,4339.40914698187
20600,Water Bodies,7.20150973,313697.779418945,3805.18615588575
20601,Water Bodies,0.65175336,28390.3778877258,842.560667168005
20602,Water Bodies,1.67613919,73012.6268959045,1439.69477345206
20603,Water Bodies,4.2013118,183009.151313782,3620.75377413649
20604,Water Bodies,150.59543225,6559937.35441971,11134.5712734213
20605,Water Bodies,0.23780319,10358.7075958252,453.054323194126
20606,Water Bodies,0.53417695,23268.7494735718,637.832052074983
20607,Water Bodies,0.14970141,6520.99411010742,374.015343528999
20608,Water Bodies,0.21703494,9454.04278564453,411.775242205623
20609,Water Bodies,15.63551187,681082.931156158,9142.48350723705
20610,Water Bodies,0.65068431,28343.8103752136,1106.93121872689
20611,Water Bodies,0.11485802,5003.21565628052,263.211321796358
20612,Water Bodies,1.18521339,51627.8980369568,1186.44024683669
20613,Water Bodies,18.84444495,820864.063053131,11499.3634775588
20614,Water Bodies,0.69559619,30300.1717262268,733.925856423208
20615,Water Bodies,5.07494422,221064.581554413,3731.9251517579
20616,Water Bodies,1.61288142,70257.1184997559,1488.06463269799
20617,Water Bodies,1.80842415,78774.960193634,1217.04910617844
20618,Water Bodies,0.55961546,24376.850933075,1020.6741961709
20619,Water Bodies,1.16158283,50598.5508003235,1855.04170035488
20620,Water Bodies,0.35012379,15251.3933029175,448.08600874772
20621,Water Bodies,41.4260349,1804518.16997528,16618.4860734858
20622,Water Bodies,1.49426558,65090.2121009827,1480.73604996561
20623,Water Bodies,0.15749506,6860.48545837402,307.988623239077
20624,Water Bodies,0.40667718,17714.8592262268,551.256505390084
20625,Water Bodies,3.74046257,162934.557956696,2189.93759125459
20626,Water Bodies,0.63916224,27841.9087181091,734.796420149249
20627,Water Bodies,1.55579788,67770.5593566895,1356.58189919478
20628,Water Bodies,0.22484953,9794.44619750977,387.125127323228
20629,Water Bodies,7.16009287,311893.661266327,4739.97456015109
20630,Water Bodies,0.51051107,22237.8635940552,1117.81282796208
20631,Water Bodies,1.19608046,52101.2674827576,1516.08629830801
20632,Water Bodies,0.616726,26864.5859909058,688.268194698626
20633,Water Bodies,1.61842394,70498.5506820679,1093.35109785892
20634,Water Bodies,0.66377912,28914.2202377319,1217.70977574591
20635,Water Bodies,14.44596558,629266.292072296,6967.44776193822
20636,Water Bodies,1.088443,47412.579750061,1260.82048594702
20637,Water Bodies,1.26474169,55092.1508865356,2137.29381205675
20638,Water Bodies,0.07214414,3142.59912490845,236.968116181227
20639,Water Bodies,4.87181162,212216.124965668,1906.90909161645
20640,Water Bodies,5.33378049,232339.490028381,3397.14504597912
20641,Water Bodies,0.20298644,8842.09009933472,383.726588806796
20642,Water Bodies,1.59650217,69543.6380386353,2045.02052807855
20643,Water Bodies,0.17200862,7492.69606018066,366.918132297512
20644,Water Bodies,17.51844394,763103.456230164,4517.6557931453
20645,Water Bodies,0.61638045,26849.5338859558,647.601632539724
20646,Water Bodies,0.28151142,12262.6381340027,468.908579655636
20647,Water Bodies,0.0697515,3038.37580108643,212.556800046761
20648,Water Bodies,0.11039649,4808.871509552,256.033524384245
20649,Water Bodies,0.71930017,31332.717124939,915.510739809241
20650,Water Bodies,0.52243239,22757.1562385559,642.882947364601
20651,Water Bodies,402.95043745,17552521.9260521,67877.5002862172
20652,Water Bodies,0.13694827,5965.46699905396,285.936375183722
20653,Water Bodies,0.55265938,24073.8437919617,772.705431282708
20654,Water Bodies,4.40835043,192027.754447937,3427.66068452582
20655,Water Bodies,1.8299978,79714.708442688,2686.69048104624
20656,Water Bodies,390.36730958,17004400.8488846,28999.5310986514
20657,Water Bodies,0.32634115,14215.4213256836,441.225694414831
20658,Water Bodies,0.69352392,30209.9036712646,890.282157436495
20659,Water Bodies,8.91767576,388453.975601196,6052.0821540724
20660,Water Bodies,3.22928714,140667.755012512,2860.5072163141
20661,Water Bodies,1.04844516,45670.2734794617,1072.86142885987
20662,Water Bodies,7.64018287,332806.382446289,5314.58132309467
20663,Water Bodies,2.47422908,107777.424293518,1775.95901231362
20664,Water Bodies,0.6030337,26268.1495056152,686.589725455811
20665,Water Bodies,1.03536421,45100.4672927856,1130.34600170968
20666,Water Bodies,10.55603265,459820.805469513,7347.69938608753
20667,Water Bodies,0.63968538,27864.6967582703,747.534252041692
20668,Water Bodies,1.00794757,43906.1983909607,1888.57472884847
20669,Water Bodies,0.83575269,36405.3890991211,770.292179778212
20670,Water Bodies,0.1124859,4899.8862953186,352.112370362196
20671,Water Bodies,1.96195822,85462.9044532776,1383.40075051693
20672,Water Bodies,2.10873929,91856.6880149841,2967.2585496678
20673,Water Bodies,11.03412421,480646.474697113,5046.35067690121
20674,Water Bodies,3.2355279,140939.602367401,2121.47195588228
20675,Water Bodies,0.2728463,11885.1855049133,407.765587467315
20676,Water Bodies,0.28032881,12211.1237831116,420.957150981146
20677,Water Bodies,0.81391636,35454.1984405518,920.606178268245
20678,Water Bodies,0.75078422,32704.1624679565,1011.03683388505
20679,Water Bodies,12.42125183,541069.756736755,6343.82858680406
20680,Water Bodies,3.10812368,135389.874286652,2272.56085156305
20681,Water Bodies,0.20592854,8970.24783325195,363.61106884483
20682,Water Bodies,3.04225902,132520.809677124,2089.86506815779
20683,Water Bodies,0.44311868,19302.251033783,727.689481637196
20684,Water Bodies,1.0857479,47295.180934906,1619.86864604648
20685,Water Bodies,0.21948335,9560.69554519653,404.800716453675
20686,Water Bodies,1.76508989,76887.3195381165,1502.22947569295
20687,Water Bodies,0.88189951,38415.5447158813,1203.06200633784
20688,Water Bodies,0.50775011,22117.596031189,651.20559346284
20689,Water Bodies,11.61932968,506138.025901794,6142.84493944144
20690,Water Bodies,0.8838399,38500.0680847168,1277.73176004202
20691,Water Bodies,182.30722289,7941303.02312851,27298.0243112418
20692,Water Bodies,0.85160907,37096.0932998657,1467.56511599962
20693,Water Bodies,0.78003034,33978.1236419678,1019.90031170333
20694,Water Bodies,0.13672607,5955.78807830811,285.144106653448
20695,Water Bodies,0.90084037,39240.6086997986,1327.98800334993
20696,Water Bodies,1.26698281,55189.7742385864,1390.55746624086
20697,Water Bodies,2.09273508,91159.5448989868,1469.76709724658
20698,Water Bodies,128.51615278,5598163.89305115,28842.8705347244
20699,Water Bodies,7.36173729,320677.292240143,3754.94545185699
20700,Water Bodies,11.27703659,491227.738315582,6929.6265520502
20701,Water Bodies,13.26830628,577967.450668335,11145.712501319
20702,Water Bodies,3.55783487,154979.295028687,2314.58882838283
20703,Water Bodies,3.47693688,151455.37802887,4402.06626404363
20704,Water Bodies,1.78315722,77674.3326759338,1695.98625267549
20705,Water Bodies,0.62792362,27352.3546905518,1162.87473411554
20706,Water Bodies,1.10144362,47978.8866004944,1637.50959812137
20707,Water Bodies,2.23706364,97446.4971504211,1793.94380655837
20708,Water Bodies,5.93193843,258395.251060486,2241.87221372578
20709,Water Bodies,0.26769441,11660.7693862915,497.051264286963
20710,Water Bodies,1.50954129,65755.6218910217,1901.03614415751
20711,Water Bodies,5.89793378,256914.008640289,2943.41030702097
20712,Water Bodies,17.03418873,742009.298069,8432.99445783662
20713,Water Bodies,0.12400162,5401.51105117798,283.842078263297
20714,Water Bodies,1.02447429,44626.1024208069,907.145414418772
20715,Water Bodies,2.77107132,120707.872905731,1995.80540199453
20716,Water Bodies,2.0241489,88171.9305763245,1501.55390648153
20717,Water Bodies,19.14407944,833916.141723633,9518.67394278433
20718,Water Bodies,0.10406714,4533.16497039795,250.945633866822
20719,Water Bodies,2.32572707,101308.676441193,1385.53844287014
20720,Water Bodies,0.26708186,11634.086555481,499.995326023326
20721,Water Bodies,1.02832226,44793.7200202942,2038.18920229729
20722,Water Bodies,0.95067546,41411.4255332947,2122.69292416273
20723,Water Bodies,7.43402025,323825.938220978,3488.31503839923
20724,Water Bodies,1.74430636,75981.9889831543,1448.8541166528
20725,Water Bodies,13.14277996,572499.523693085,7392.26956087413
20726,Water Bodies,2.34036503,101946.30606842,1728.08365783932
20727,Water Bodies,0.21736166,9468.27474975586,366.21318900145
20728,Water Bodies,3.61231419,157352.414093018,2633.12478636557
20729,Water Bodies,3.28886469,143262.953063965,2760.21137177469
20730,Water Bodies,3.59481155,156589.99924469,1904.19791874424
20731,Water Bodies,0.11087985,4829.92653656006,276.807051810707
20732,Water Bodies,2.31112611,100672.658561707,1936.4141117535
20733,Water Bodies,1.57039233,68406.2934455872,1142.63815005439
20734,Water Bodies,0.06037692,2630.01880264282,191.911058351091
20735,Water Bodies,1.17904259,51359.0980415344,1901.13100905005
20736,Water Bodies,0.75634725,32946.4881362915,974.902328980243
20737,Water Bodies,4.43689457,193271.137336731,3168.22959634197
20738,Water Bodies,1.4852249,64696.3999938965,1488.11370400975
20739,Water Bodies,0.11637132,5069.1350440979,267.036413303647
20740,Water Bodies,3.58757628,156274.830760956,2502.55076556476
20741,Water Bodies,3.51144074,152958.366622925,1944.49354498621
20742,Water Bodies,3.55706256,154945.653106689,2789.56717814545
20743,Water Bodies,0.52621849,22922.0787849426,1256.09760458774
20744,Water Bodies,0.85570811,37274.6472854614,1511.73756615738
20745,Water Bodies,0.61881218,26955.4599533081,657.092884104853
20746,Water Bodies,0.18887213,8227.27062988281,378.781853966362
20747,Water Bodies,0.73043856,31817.9054985046,875.905853249022
20748,Water Bodies,0.0868537,3783.34745025635,224.652262059529
20749,Water Bodies,2.75596856,120049.996562958,2559.60471538628
20750,Water Bodies,1.56531435,68185.0967330933,1881.61249500797
20751,Water Bodies,0.51495443,22431.4163131714,592.465179624651
20752,Water Bodies,0.72871998,31743.0439758301,1618.27637176035
20753,Water Bodies,64.66930304,2816994.98038101,14232.4415933096
20754,Water Bodies,1.45463814,63364.0407104492,1096.81381371551
